species,stressor,vuln,iucn_sid,src,map_f
monachus schauinslandi,sedimentation,0.25873,NA,am,species_ranges/am_spp_mol_monachus_schauinslandi.csv
monachus schauinslandi,sea_level_rise,0.19424,NA,am,species_ranges/am_spp_mol_monachus_schauinslandi.csv
monachus schauinslandi,sst_rise,0.77481,NA,am,species_ranges/am_spp_mol_monachus_schauinslandi.csv
monachus schauinslandi,storm_disturbance,0.262,NA,am,species_ranges/am_spp_mol_monachus_schauinslandi.csv
monachus schauinslandi,wildlife_strike,0.51586,NA,am,species_ranges/am_spp_mol_monachus_schauinslandi.csv
monodon monoceros,air_temp,0,13704,iucn,species_ranges/iucn_spp_mol_13704.csv
monodon monoceros,biomass_removal,0.80334,13704,iucn,species_ranges/iucn_spp_mol_13704.csv
monodon monoceros,bycatch,0.72397,13704,iucn,species_ranges/iucn_spp_mol_13704.csv
monodon monoceros,entanglement_macroplastic,0.48247,13704,iucn,species_ranges/iucn_spp_mol_13704.csv
monodon monoceros,eutrophication_nutrient_pollution,0.23321,13704,iucn,species_ranges/iucn_spp_mol_13704.csv
monodon monoceros,habitat_loss_degradation,0.34841,13704,iucn,species_ranges/iucn_spp_mol_13704.csv
monodon monoceros,inorganic_pollution,0.19622,13704,iucn,species_ranges/iucn_spp_mol_13704.csv
monodon monoceros,invasive_species,0,13704,iucn,species_ranges/iucn_spp_mol_13704.csv
monodon monoceros,light_pollution,0.20416,13704,iucn,species_ranges/iucn_spp_mol_13704.csv
monodon monoceros,marine_heat_waves,0.17397,13704,iucn,species_ranges/iucn_spp_mol_13704.csv
monodon monoceros,noise_pollution,0.45314,13704,iucn,species_ranges/iucn_spp_mol_13704.csv
monodon monoceros,oceanographic,0.17378,13704,iucn,species_ranges/iucn_spp_mol_13704.csv
monodon monoceros,organic_pollution,0.38055,13704,iucn,species_ranges/iucn_spp_mol_13704.csv
monodon monoceros,plastic_pollution_microplastic,0.06603,13704,iucn,species_ranges/iucn_spp_mol_13704.csv
monodon monoceros,poisons_toxins,0.05069,13704,iucn,species_ranges/iucn_spp_mol_13704.csv
monodon monoceros,salinity,0.17776,13704,iucn,species_ranges/iucn_spp_mol_13704.csv
monodon monoceros,sedimentation,0.15532,13704,iucn,species_ranges/iucn_spp_mol_13704.csv
monodon monoceros,sea_level_rise,0,13704,iucn,species_ranges/iucn_spp_mol_13704.csv
monodon monoceros,sst_rise,0.80334,13704,iucn,species_ranges/iucn_spp_mol_13704.csv
monodon monoceros,storm_disturbance,0.26217,13704,iucn,species_ranges/iucn_spp_mol_13704.csv
monodon monoceros,wildlife_strike,0.56755,13704,iucn,species_ranges/iucn_spp_mol_13704.csv
neophoca cinerea,air_temp,0.46769,14549,iucn,species_ranges/iucn_spp_mol_14549.csv
neophoca cinerea,biomass_removal,0.7817,14549,iucn,species_ranges/iucn_spp_mol_14549.csv
neophoca cinerea,bycatch,0.62723,14549,iucn,species_ranges/iucn_spp_mol_14549.csv
neophoca cinerea,entanglement_macroplastic,0.33436,14549,iucn,species_ranges/iucn_spp_mol_14549.csv
neophoca cinerea,eutrophication_nutrient_pollution,0.10867,14549,iucn,species_ranges/iucn_spp_mol_14549.csv
neophoca cinerea,habitat_loss_degradation,0.40492,14549,iucn,species_ranges/iucn_spp_mol_14549.csv
neophoca cinerea,inorganic_pollution,0.27543,14549,iucn,species_ranges/iucn_spp_mol_14549.csv
neophoca cinerea,invasive_species,0.72435,14549,iucn,species_ranges/iucn_spp_mol_14549.csv
neophoca cinerea,light_pollution,0.66589,14549,iucn,species_ranges/iucn_spp_mol_14549.csv
neophoca cinerea,marine_heat_waves,0.32207,14549,iucn,species_ranges/iucn_spp_mol_14549.csv
neophoca cinerea,noise_pollution,0.51908,14549,iucn,species_ranges/iucn_spp_mol_14549.csv
neophoca cinerea,oceanographic,0,14549,iucn,species_ranges/iucn_spp_mol_14549.csv
neophoca cinerea,organic_pollution,0.33975,14549,iucn,species_ranges/iucn_spp_mol_14549.csv
neophoca cinerea,plastic_pollution_microplastic,0.07032,14549,iucn,species_ranges/iucn_spp_mol_14549.csv
neophoca cinerea,poisons_toxins,0.05503,14549,iucn,species_ranges/iucn_spp_mol_14549.csv
neophoca cinerea,salinity,0,14549,iucn,species_ranges/iucn_spp_mol_14549.csv
neophoca cinerea,sedimentation,0.2895,14549,iucn,species_ranges/iucn_spp_mol_14549.csv
neophoca cinerea,sea_level_rise,0.22246,14549,iucn,species_ranges/iucn_spp_mol_14549.csv
neophoca cinerea,sst_rise,0.7817,14549,iucn,species_ranges/iucn_spp_mol_14549.csv
neophoca cinerea,storm_disturbance,0.29015,14549,iucn,species_ranges/iucn_spp_mol_14549.csv
neophoca cinerea,wildlife_strike,0.60733,14549,iucn,species_ranges/iucn_spp_mol_14549.csv
neophocaena phocaenoides,air_temp,0.26215,198920,iucn,species_ranges/iucn_spp_mol_198920.csv
neophocaena phocaenoides,biomass_removal,0.77562,198920,iucn,species_ranges/iucn_spp_mol_198920.csv
neophocaena phocaenoides,bycatch,0.62236,198920,iucn,species_ranges/iucn_spp_mol_198920.csv
neophocaena phocaenoides,entanglement_macroplastic,0.26105,198920,iucn,species_ranges/iucn_spp_mol_198920.csv
neophocaena phocaenoides,eutrophication_nutrient_pollution,0.10848,198920,iucn,species_ranges/iucn_spp_mol_198920.csv
neophocaena phocaenoides,habitat_loss_degradation,0.21227,198920,iucn,species_ranges/iucn_spp_mol_198920.csv
neophocaena phocaenoides,inorganic_pollution,0.21466,198920,iucn,species_ranges/iucn_spp_mol_198920.csv
neophocaena phocaenoides,invasive_species,0.23744,198920,iucn,species_ranges/iucn_spp_mol_198920.csv
neophocaena phocaenoides,light_pollution,0.31579,198920,iucn,species_ranges/iucn_spp_mol_198920.csv
neophocaena phocaenoides,marine_heat_waves,0.15265,198920,iucn,species_ranges/iucn_spp_mol_198920.csv
neophocaena phocaenoides,noise_pollution,0.35571,198920,iucn,species_ranges/iucn_spp_mol_198920.csv
neophocaena phocaenoides,oceanographic,0.03949,198920,iucn,species_ranges/iucn_spp_mol_198920.csv
neophocaena phocaenoides,organic_pollution,0.29272,198920,iucn,species_ranges/iucn_spp_mol_198920.csv
neophocaena phocaenoides,plastic_pollution_microplastic,0.05512,198920,iucn,species_ranges/iucn_spp_mol_198920.csv
neophocaena phocaenoides,poisons_toxins,0.04224,198920,iucn,species_ranges/iucn_spp_mol_198920.csv
neophocaena phocaenoides,salinity,0.03777,198920,iucn,species_ranges/iucn_spp_mol_198920.csv
neophocaena phocaenoides,sedimentation,0.19952,198920,iucn,species_ranges/iucn_spp_mol_198920.csv
neophocaena phocaenoides,sea_level_rise,0.07835,198920,iucn,species_ranges/iucn_spp_mol_198920.csv
neophocaena phocaenoides,sst_rise,0.77562,198920,iucn,species_ranges/iucn_spp_mol_198920.csv
neophocaena phocaenoides,storm_disturbance,0.20859,198920,iucn,species_ranges/iucn_spp_mol_198920.csv
neophocaena phocaenoides,wildlife_strike,0.41618,198920,iucn,species_ranges/iucn_spp_mol_198920.csv
odobenus rosmarus,air_temp,0.26655,15106,iucn,species_ranges/iucn_spp_mol_15106.csv
odobenus rosmarus,air_temp,0.26655,15108,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,air_temp,0.26655,61963499,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,biomass_removal,0.82051,15106,iucn,species_ranges/iucn_spp_mol_15106.csv
odobenus rosmarus,biomass_removal,0.82051,15108,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,biomass_removal,0.82051,61963499,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,bycatch,0.73944,15106,iucn,species_ranges/iucn_spp_mol_15106.csv
odobenus rosmarus,bycatch,0.73944,15108,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,bycatch,0.73944,61963499,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,entanglement_macroplastic,0.5255,15106,iucn,species_ranges/iucn_spp_mol_15106.csv
odobenus rosmarus,entanglement_macroplastic,0.5255,15108,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,entanglement_macroplastic,0.5255,61963499,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,eutrophication_nutrient_pollution,0.11365,15106,iucn,species_ranges/iucn_spp_mol_15106.csv
odobenus rosmarus,eutrophication_nutrient_pollution,0.11365,15108,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,eutrophication_nutrient_pollution,0.11365,61963499,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,habitat_loss_degradation,0.47788,15106,iucn,species_ranges/iucn_spp_mol_15106.csv
odobenus rosmarus,habitat_loss_degradation,0.47788,15108,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,habitat_loss_degradation,0.47788,61963499,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,inorganic_pollution,0.33135,15106,iucn,species_ranges/iucn_spp_mol_15106.csv
odobenus rosmarus,inorganic_pollution,0.33135,15108,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,inorganic_pollution,0.33135,61963499,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,invasive_species,0.75755,15106,iucn,species_ranges/iucn_spp_mol_15106.csv
odobenus rosmarus,invasive_species,0.75755,15108,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,invasive_species,0.75755,61963499,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,light_pollution,0.69385,15106,iucn,species_ranges/iucn_spp_mol_15106.csv
odobenus rosmarus,light_pollution,0.69385,15108,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,light_pollution,0.69385,61963499,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,marine_heat_waves,0.14926,15106,iucn,species_ranges/iucn_spp_mol_15106.csv
odobenus rosmarus,marine_heat_waves,0.14926,15108,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,marine_heat_waves,0.14926,61963499,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,noise_pollution,0.5418,15106,iucn,species_ranges/iucn_spp_mol_15106.csv
odobenus rosmarus,noise_pollution,0.5418,15108,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,noise_pollution,0.5418,61963499,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,oceanographic,0,15106,iucn,species_ranges/iucn_spp_mol_15106.csv
odobenus rosmarus,oceanographic,0,15108,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,oceanographic,0,61963499,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,organic_pollution,0.45393,15106,iucn,species_ranges/iucn_spp_mol_15106.csv
odobenus rosmarus,organic_pollution,0.45393,15108,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,organic_pollution,0.45393,61963499,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,plastic_pollution_microplastic,0.07349,15106,iucn,species_ranges/iucn_spp_mol_15106.csv
odobenus rosmarus,plastic_pollution_microplastic,0.07349,15108,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,plastic_pollution_microplastic,0.07349,61963499,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,poisons_toxins,0.05755,15106,iucn,species_ranges/iucn_spp_mol_15106.csv
odobenus rosmarus,poisons_toxins,0.05755,15108,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,poisons_toxins,0.05755,61963499,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,salinity,0,15106,iucn,species_ranges/iucn_spp_mol_15106.csv
odobenus rosmarus,salinity,0,15108,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,salinity,0,61963499,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,sedimentation,0.27778,15106,iucn,species_ranges/iucn_spp_mol_15106.csv
odobenus rosmarus,sedimentation,0.27778,15108,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,sedimentation,0.27778,61963499,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,sea_level_rise,0.23192,15106,iucn,species_ranges/iucn_spp_mol_15106.csv
odobenus rosmarus,sea_level_rise,0.23192,15108,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,sea_level_rise,0.23192,61963499,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,sst_rise,0.82051,15106,iucn,species_ranges/iucn_spp_mol_15106.csv
odobenus rosmarus,sst_rise,0.82051,15108,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,sst_rise,0.82051,61963499,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,storm_disturbance,0.30356,15106,iucn,species_ranges/iucn_spp_mol_15106.csv
odobenus rosmarus,storm_disturbance,0.30356,15108,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,storm_disturbance,0.30356,61963499,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,wildlife_strike,0.6786,15106,iucn,species_ranges/iucn_spp_mol_15106.csv
odobenus rosmarus,wildlife_strike,0.6786,15108,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
odobenus rosmarus,wildlife_strike,0.6786,61963499,am,species_ranges/am_spp_mol_odobenus_rosmarus.csv
ommatophoca rossii,air_temp,0.43215,15269,iucn,species_ranges/iucn_spp_mol_15269.csv
ommatophoca rossii,biomass_removal,0.77481,15269,iucn,species_ranges/iucn_spp_mol_15269.csv
ommatophoca rossii,bycatch,0.6217,15269,iucn,species_ranges/iucn_spp_mol_15269.csv
ommatophoca rossii,entanglement_macroplastic,0.31084,15269,iucn,species_ranges/iucn_spp_mol_15269.csv
ommatophoca rossii,eutrophication_nutrient_pollution,0.09712,15269,iucn,species_ranges/iucn_spp_mol_15269.csv
ommatophoca rossii,habitat_loss_degradation,0.36969,15269,iucn,species_ranges/iucn_spp_mol_15269.csv
ommatophoca rossii,inorganic_pollution,0.24466,15269,iucn,species_ranges/iucn_spp_mol_15269.csv
ommatophoca rossii,invasive_species,0.58861,15269,iucn,species_ranges/iucn_spp_mol_15269.csv
ommatophoca rossii,light_pollution,0.57616,15269,iucn,species_ranges/iucn_spp_mol_15269.csv
ommatophoca rossii,marine_heat_waves,0.27391,15269,iucn,species_ranges/iucn_spp_mol_15269.csv
ommatophoca rossii,noise_pollution,0.44091,15269,iucn,species_ranges/iucn_spp_mol_15269.csv
ommatophoca rossii,oceanographic,0,15269,iucn,species_ranges/iucn_spp_mol_15269.csv
ommatophoca rossii,organic_pollution,0.30631,15269,iucn,species_ranges/iucn_spp_mol_15269.csv
ommatophoca rossii,plastic_pollution_microplastic,0.06407,15269,iucn,species_ranges/iucn_spp_mol_15269.csv
ommatophoca rossii,poisons_toxins,0.04918,15269,iucn,species_ranges/iucn_spp_mol_15269.csv
ommatophoca rossii,salinity,0,15269,iucn,species_ranges/iucn_spp_mol_15269.csv
ommatophoca rossii,sedimentation,0.25873,15269,iucn,species_ranges/iucn_spp_mol_15269.csv
ommatophoca rossii,sea_level_rise,0.19424,15269,iucn,species_ranges/iucn_spp_mol_15269.csv
ommatophoca rossii,sst_rise,0.77481,15269,iucn,species_ranges/iucn_spp_mol_15269.csv
ommatophoca rossii,storm_disturbance,0.262,15269,iucn,species_ranges/iucn_spp_mol_15269.csv
ommatophoca rossii,wildlife_strike,0.51586,15269,iucn,species_ranges/iucn_spp_mol_15269.csv
orcaella brevirostris,air_temp,0.26202,15419,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,air_temp,0.26202,44187,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,air_temp,0.26202,123095978,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,biomass_removal,0.7751,15419,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,biomass_removal,0.7751,44187,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,biomass_removal,0.7751,123095978,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,bycatch,0.62193,15419,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,bycatch,0.62193,44187,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,bycatch,0.62193,123095978,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,entanglement_macroplastic,0.26093,15419,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,entanglement_macroplastic,0.26093,44187,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,entanglement_macroplastic,0.26093,123095978,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,eutrophication_nutrient_pollution,0.10843,15419,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,eutrophication_nutrient_pollution,0.10843,44187,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,eutrophication_nutrient_pollution,0.10843,123095978,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,habitat_loss_degradation,0.21218,15419,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,habitat_loss_degradation,0.21218,44187,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,habitat_loss_degradation,0.21218,123095978,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,inorganic_pollution,0.21456,15419,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,inorganic_pollution,0.21456,44187,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,inorganic_pollution,0.21456,123095978,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,invasive_species,0.23734,15419,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,invasive_species,0.23734,44187,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,invasive_species,0.23734,123095978,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,light_pollution,0.31566,15419,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,light_pollution,0.31566,44187,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,light_pollution,0.31566,123095978,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,marine_heat_waves,0.15259,15419,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,marine_heat_waves,0.15259,44187,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,marine_heat_waves,0.15259,123095978,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,noise_pollution,0.35556,15419,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,noise_pollution,0.35556,44187,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,noise_pollution,0.35556,123095978,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,oceanographic,0.03947,15419,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,oceanographic,0.03947,44187,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,oceanographic,0.03947,123095978,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,organic_pollution,0.29258,15419,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,organic_pollution,0.29258,44187,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,organic_pollution,0.29258,123095978,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,plastic_pollution_microplastic,0.0551,15419,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,plastic_pollution_microplastic,0.0551,44187,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,plastic_pollution_microplastic,0.0551,123095978,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,poisons_toxins,0.04222,15419,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
orcaella brevirostris,poisons_toxins,0.04222,44187,am,species_ranges/am_spp_mol_orcaella_brevirostris.csv
